detail_konut_tipi_raw,title_raw,duplex_type,is_duplex,is_roof_duplex,is_garden_duplex,is_middle_floor_duplex,is_standard_duplex,duplex_match_source,duplex_source_conflict,extraction_notes,classified_id
Ara Kat,ZERAY MAHAL KARTEPE KELEPİR FIRSAT DAİRE TERASLI 2+1,none,0,0,0,0,0,none,0,,1320792371
,Doğa kentte ara kat,none,0,0,0,0,0,none,0,,1283961999
,BÜTÜN KATILIM EVLERİNE UYGUN 3+1 YÜKSEK GİRİŞ,none,0,0,0,0,0,none,0,,1330056702
,Kartepe fsm Mah.site içerisinde satılık 3+1 Dublex daire,standard,1,0,0,0,1,title,0,,1312829600
,Emekevler Mah. Satılık EBEVEYN BANYOLU Satılık 3+1 Dublex daire,standard,1,0,0,0,1,title,0,,1318628078
,END GAYRİMENKUL'DEN 480 RESİDENCE SATILIK 2+1 160 M2 DAİRE,none,0,0,0,0,0,none,0,,1247861460
,"NAZERCITY CEPHELI, HAVUZLU, ÇATI YALITIMLI 3+1 LÜKS EĞİMSİZ ÇATI",none,0,0,0,0,0,none,0,,1324119557
,"DEALLİFE'DEN, FSM'de 3+1 120 m2 ARA KAT DAİRE FIRSATI",none,0,0,0,0,0,none,0,,1330237722
,Kocaeli kartepe Ataevler 2 + 1 satılık dubleks,standard,1,0,0,0,1,title,0,,1327097989
,3+1 EBEVEYN BANYOLU GENIS DAIRE 2+1 Fiyatına...,none,0,0,0,0,0,none,0,,1278355089
,Kocaeli kartepe Dumlupınar 2 + 1 satılık dubleks,standard,1,0,0,0,1,title,0,,1330020797
,KARTEPE ERTUĞRUL GAZI MAHALLESI'NDE 3 + 1 METREKARESINDE 2 + 1,none,0,0,0,0,0,none,0,,1330018741
Dubleks|En Üst Kat|Çatı Dubleksi,Kartepe Ertuğrulgazi'de YÜKSEK KREDİLİ Eminevim e uygun,roof,1,1,0,0,0,detail,0,,1330209319
,KARTEPE KÖSEKÖY MÜSTAKİL TADINDA SINIRSIZ KREDİLİ 3+1,none,0,0,0,0,0,none,0,,1330012099
Dubleks|En Üst Kat,Merkezi Konumda | 3+1 Dubleks | 130 m² | Geniş Balkon,standard,1,0,0,0,1,detail_and_title,0,,1330003882
,LÜKS 4+1 UYGUN fiyat DAĞ manzaralı,none,0,0,0,0,0,none,0,,1329997405
Dubleks,Zeray esil Kartepe 1+1 satılık 107 m2 dubleks,standard,1,0,0,0,1,detail_and_title,0,,1308320146
Çatı Dubleksi,KARTEPE MAVİKENTTE SIFIR 3+1 DUBLEKS 160 M²,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1323877924
,MY LIFE KARTEPE SITESINDE 3 + 1 EN BÜYÜK DUBLEKS DAIRE,standard,1,0,0,0,1,title,0,,1329964395
Çatı Dubleksi,YAPI EMLAK GAYRİMENKULDEN SATILIK ATAEVLERDE GENİŞ ÇATI DUBLEKSİ,roof,1,1,0,0,0,detail_and_title,0,,1320536075
Dubleks,2+1 FİYATINA 4+1 EĞİMSİZ DUBLEX DAİREMİZ SATIŞTA,standard,1,0,0,0,1,detail_and_title,0,,1323690761
,FSM MAHALLESİNDE FIRSAT 2+1 ASANSÖRLÜ EĞİMSİZ DUBLEKS!,standard,1,0,0,0,1,title,0,,1323958912
Dubleks|Ara Kat|Ara Kat Dubleks,ACİL SATILIK! ZERAYMAHAL HAVUZ MANZARALI ÇİFT TERASLI 1+1 DUBLEX,middle_floor,1,0,0,1,0,detail_and_title,0,title_generic_confirms_detail_subtype,1328567462
,%60 KREDI IMKANI 3 + 1 YÜKSEK GIRIŞ DAIREM SATILIKTIR,none,0,0,0,0,0,none,0,,1330122341
Çatı Dubleksi,RW Nova'dan Kartepe FSM.Mah Satılık 3+1 Çatı Dubleks Daire,roof,1,1,0,0,0,detail_and_title,0,,1324011361
Çatı Dubleksi,EMAY'DAN KARTEPE FSM DE EMSALSİZ YÜKSEK TAVAN 4+1 ÇATI DUBLEKS!,roof,1,1,0,0,0,detail_and_title,0,,1312824140
,KARTEPE KENT MEYDANINDA SİTEİÇİ 1+1 SIFIR FIRSAT,none,0,0,0,0,0,none,0,,1329911295
Dubleks|En Üst Kat|Çatı Dubleksi,ATAEVLER MAH EĞİMSİZ 3+1 SATILIK DAİRE,roof,1,1,0,0,0,detail,0,,1283262341
Çatı Dubleksi,REMAX DREAM'DEN HÜRSOY BAHÇELİEVLER'DE EĞİMSİZ 2+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1329898539
,KARTEPE ATAEVLERDE SATILIK 2+1 SIFIR DAİRE.,none,0,0,0,0,0,none,0,,1330295132
Çatı Dubleksi,KARTEPE FATİH SULTAN MEHMET MAHALLESİNDE 2+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1329892768
Dubleks|En Üst Kat|Ara Kat|Ara Kat Dubleks|Çatı Dubleksi,KARTEPE RAHMİYE MERKEZ I TERASLI 3+1 DUBLEKS DAİRE FIRSAT,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1323790528
Dubleks|En Üst Kat|Çatı Dubleksi,ATLAS EMLAK SATILIK 2+1 ÇATI DUBLEKS ZERAY FORUM ANATOLİA,roof,1,1,0,0,0,detail_and_title,0,,1329949920
,"Kartepede ListingPortal Satılık, Taşınmaya Hazır 2+1 Daire",none,0,0,0,0,0,none,0,,1323770261
,"ONAY&VA' dan FSM'de 3+1 Dubleks, 160 m2",standard,1,0,0,0,1,title,0,,1329943762
Dubleks,ATAEVLER'DE 130M2 EĞİMSİZ DUBLEX DAİREMİZ SATIŞTA,standard,1,0,0,0,1,detail_and_title,0,,1323605220
Ara Kat|Çatı Dubleksi,Kartepe Ataevler Mh. Tuana2 Evleri Satılık 3+1 Dublex Daire,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1278663844
Çatı Dubleksi,KARTEPE ÇINAR GARDEN'DA FULL EŞYALI SATILIK 1+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1318464333
,Kocaeli kartepe Emekevler 3 + 1 satılık dubleks site içi,standard,1,0,0,0,1,title,0,,1327157050
Dubleks|En Üst Kat|Çatı Dubleksi,"Kartepe'de Teraslı, Yerden Isıtmalı 3+1 Dubleks Daire",roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1330082008
,KARTEPE ATAEVLER MAHALLESİNDE SATILIK 2+1 ARA DUBLEKS,standard,1,0,0,0,1,title,0,,1309630717
Bahçe Dubleksi,ZERAY ESİL KARTEPE SATILIK YATIRIMLIK BAHÇE DUBLEKSİ 1+1,garden,1,0,1,0,0,detail_and_title,0,,1319696488
,***FIRSAT*** KARTEPE TERRACE 2+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1329874198
Çatı Dubleksi,SAHİBİNDEN-FULL YAPILI-MERKEZİ KONUMDA-KLİMALI-3+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1262751054
,DİAMOND GRUP GAYRİMENKULDEN SATILIK DAİRE,none,0,0,0,0,0,none,0,,1305729432
,"ONAY&VA' dan ERTUĞRULGAZİ' de 3+1 Ara Kat, 125 m2",none,0,0,0,0,0,none,0,,1329825054
,ST GAYRİMENKULDEN İSTASYON/MEŞELİK PARKI YANI 2+1 DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1318492797
En Üst Kat|Çatı Dubleksi,KARTEPE ZERAY FORUMDA SATILIK 4+1 ÜST DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1301562943
,YILKAR' dan EBEVEYN BANYOLU GENİŞ DAİRELER,none,0,0,0,0,0,none,0,,1323870234
Ara Kat,ERTUĞRULGAZİ MAH. GENİŞ 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1323817447
,ListingPortal Satılık Daire,none,0,0,0,0,0,none,0,,1329746407
,Havuzlu sitede 2+1 büyüklüğünde1+1 daire,none,0,0,0,0,0,none,0,,1329723973
Ara Kat,GÖZEL GAYRİMENKULDEN KARTEPE DUMLUPINAR MH.SÜPER KONUM3+1 ARAKAT,none,0,0,0,0,0,none,0,,1330299538
,SINIRSIZ KREDİ | BUTİK SİTE İÇİ | 120 M2 ARAKAT 2+1 | E.BANYOLU,none,0,0,0,0,0,none,0,,1330303328
,FIRSAT! ERTUĞRULGAZİ MAHALLESİNDE LÜKS 2+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1324382770
,KARTEPE ŞEVKATİYE MAHALLESİ'NDE SATILIK DAİRE (R-820),none,0,0,0,0,0,none,0,,1300762032
,KUŞAK GAYRİMENKULDEN KARTEPE MAHAL'DE 2+1 GENİŞ ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1280818726
,Ataevler Mahallesi'nde satılık 3+1 arakat daire,none,0,0,0,0,0,none,0,,1329723242
,DUMLUPINAR'DA MÜKEMMEL KONUMDA SATILIK DUBLEKS 3+1 DAİRE,standard,1,0,0,0,1,title,0,,1329716575
,"ONAY&VA' dan ATAEVLER' de Masrafsız, Ekstralı 4+1, 185m²",none,0,0,0,0,0,none,0,,1329712293
En Üst Kat,KARTEPE KENT MEYDANINDA SİTEİÇİ 1+1 SIFIR FIRSAT,none,0,0,0,0,0,none,0,,1329902699
Ara Kat|Çatı Dubleksi,FORUM ANATOLIA DA 251m2 SATILIK 3+1 GENİŞ DAİRE BÜYÜK TİP,roof,1,1,0,0,0,detail,0,,1264691711
Dubleks|En Üst Kat|Çatı Dubleksi,KARTEPE SERENDER PARK YANINDA 160 M2 TERASLI 3+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1326727157
Dubleks|Çatı Dubleksi,END'DEN 480 RESİDENCE SATILIK 2+1 160 M2 FERAH DAİRE,roof,1,1,0,0,0,detail,0,,1247539357
,SOR TÜRKİYE'DEN SARIMEŞE'DE MÜSTAKİL GİRİŞLİ AYRI MUTFAKLI 2+1,none,0,0,0,0,0,none,0,,1312553006
,KARTEPE ATAEVLER GENİŞ 3+1 SATILIK DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1308892336
Ara Kat,ZERAY MAHAL KARTEPE GENİŞ BAHÇE KULLANIMLI FERAH 3+1 SATILIK,none,0,0,0,0,0,none,0,,1323730246
,İSTASYON MAHALLESİ ÇARŞI İÇİ SATILIK 2+1 ARAKAT KUPON DAİRE,none,0,0,0,0,0,none,0,,1329660192
Çatı Dubleksi,FULL KREDİ İMKANI ATAEVLER 160M2 7 YAŞ 4+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1307643131
,Acil ListingPortal satılık 3+1 Arakat,none,0,0,0,0,0,none,0,,1329651478
Dubleks,ACİL SATILIK ATAEVLERDE 3+1 TERS DUBLEX,standard,1,0,0,0,1,detail_and_title,0,,1323928278
Ara Kat,"SUADİYEDE DOĞAYA KOMŞU FABRİKALARA YAKIN, KULLANIŞLI 2+1 DAİRE",none,0,0,0,0,0,none,0,,1318303573
Çatı Dubleksi,KARTEPE DERBENT MODERN 2 SİTEDE SATILIK LÜKS ÇATI DUBLEKSİ,roof,1,1,0,0,0,detail_and_title,0,,1323721051
Ara Kat,HANÇINAR'DAN FSM MAHALLESİNDE SATILIK 2+1 GİRİŞ KAT DAİRE,none,0,0,0,0,0,none,0,,1329586170
Dubleks|En Üst Kat|Ara Kat|Ara Kat Dubleks|Bahçe Dubleksi|Çatı Dubleksi|Forleks|Ters Dubleks,Gel gör al git 3 + 1 ara kat satılık daire,roof,1,1,0,0,0,detail,0,,1329614885
,BAHÇEŞEHİR KOLEJİ YANI HAVUZLU SİTEDE SATILIK 3+1 DAİRE,none,0,0,0,0,0,none,0,,1329599700
,FSM MAHALLESİ SATILIK SIFIR 2+1 DUBLEKS GENİŞ DAİRE,standard,1,0,0,0,1,title,0,,1329591111
Çatı Dubleksi,ERTUĞRUL GAZİ MAHALLESİNDE SATILIK 2+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1329597618
,FORUM ANATOLİA'DA BAHÇELİ MÜSTAKİL EV TADINDA SATILIK 3+1 DAİRE!,none,0,0,0,0,0,none,0,,1272396969
,KOCAELİ KARTEPE FSM MAH SATILIK LÜKS 3+1 DAİRE,none,0,0,0,0,0,none,0,,1329797963
,ListingPortal 3+1 Daire,none,0,0,0,0,0,none,0,,1329030010
,360 IC İLE STEP KARTEPE PROJESİNDE SATILIK 1+1 DAİRE,none,0,0,0,0,0,none,0,,1305944974
,KARTEPE FSM SINIRSIZ KREDİLİ 2+1 DAİRE ARAKAT VE DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1312484643
Ara Kat,KARTEPE BELEDİYESİNE KOMŞU SATILIK FIRSAT 1+1,none,0,0,0,0,0,none,0,,1329765686
,"DEALLİFE'DEN,FSM'DE 2+1 75 m2 YÜKSEK GİRİŞ KAT",none,0,0,0,0,0,none,0,,1329899332
,KOCAELİ KARTEPE SATILIK 2+1 EĞİMSİZ DUBLEKS,standard,1,0,0,0,1,title,0,,1329498406
,1.69 Kredi ICON RESIDENCE - Modern Yaşamın ve Yatırımın Zirvesi,none,0,0,0,0,0,none,0,,1329536958
,ONAY&VA' dan ERTUĞRULGAZİ' de 2+1 Dubleks Fırsatı - 130m²,standard,1,0,0,0,1,title,0,,1329632870
,SATILIK 160 M² SIFIR 3+1 DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1323605694
,FIRSAT!!KARTEPE FSM DE ASANSÖRLÜ 3+1 135 M2 GENİŞ LÜKS ARA KAT,none,0,0,0,0,0,none,0,,1329462760
Ara Kat,Eşyalı 2+1 Satılık Daire | Konfor ve Yatırım Bir Arada,none,0,0,0,0,0,none,0,,1329656026
Ara Kat,KOCAELİ KARTEPE ATAEVLERDE SATILIK ARA KAT 2+1 DAİRE,none,0,0,0,0,0,none,0,,1323603889
Dubleks|En Üst Kat|Çatı Dubleksi,PRESTİJ 3 SİTESİ SATILIK 3+1 DUBLEKS DAİRE HAVUZLU+SİTE İÇİ,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1254151402
,SOR TÜRKİYE'DEN FSM'DE ANA CADDE ÜZERİ 180M2 4+1 ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1318108268
Ara Kat,Şehirden Uzaklaşmadan Tatil Hissi Veren Bir Yaşam Zeray Effect,none,0,0,0,0,0,none,0,,1318419727
,ASANSÖRLÜ HAVUZLU LÜKS SİTEDE 3+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1323500302
Dubleks|Çatı Dubleksi,480 RESIDENCE'TA BÜYÜK TİP K.MUTFAK SATILIK 2+1 DAİRE,roof,1,1,0,0,0,detail,0,,1329420186
,3+1 SİTE İÇİ DUBLEKS YERDEN ISITMA EBEVEYN BAN. ÖN CEPHE DAİRE,standard,1,0,0,0,1,title,0,,1329423958
Dubleks|En Üst Kat|Çatı Dubleksi,DUMLUPINAR MAH 2+1 FERAH DUBLEKS MERK. LOK.,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1305714948
,KARTEPE FSM MAH. 2+1 ARAKAT SİTE İÇİ FIRSAT DAİRE,none,0,0,0,0,0,none,0,,1320691294
,Dumlupınar Mahallesinde 3+1 Yüksek Kredi İmkanı,none,0,0,0,0,0,none,0,,1312223345
,KARTEPE ATAEVLER'DE 2 + 1 SATILIK 110 METRE² DAİRE,none,0,0,0,0,0,none,0,,1329344065
,175 METRE² 4 + 1 DUBLEKS ERTUĞRUL GAZI MAHALLESI,standard,1,0,0,0,1,title,0,,1329400154
,KARTEPE ATAEVLERDE SATILIK SIFIR 4+1 DUBLEX,standard,1,0,0,0,1,title,0,,1299819969
Çatı Dubleksi,ACİL ACİL KARTEPE KÖSEKÖYDE 2 YAŞINDA İSKANLI 3+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1318005173
,"Sifir 2+1 Cati Dubleks Daire Ferah, Genis, Masrafsiz",roof,1,1,0,0,0,title,0,,1310991739
,KARTEPE FATIH SULTAN MEHMET MAHALLESI'NDE 3 + 1 SATILIK DAIRE,none,0,0,0,0,0,none,0,,1323041947
Dubleks|En Üst Kat|Çatı Dubleksi,KARTEPE ÖZDİLEK AVM KARŞISI E5 ÜZERİ SOSYAL DONATILI 1+1 EŞYALI,roof,1,1,0,0,0,detail,0,,1323435084
Dubleks|En Üst Kat|Çatı Dubleksi,KARTEPE KÖSEKÖY SINIRSIZ KREDİLİ SIFIR DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1329583184
Ara Kat,DEMA MY HOME KARTEPE'DE SATILIK 3+1 140M2 ARAKAT,none,0,0,0,0,0,none,0,,1312148966
Ara Kat,KOCAELİNİN GÖZDE PROJESİ ESİL KARTEPEDE 3.5+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1283815145
,İZMİT KARTEPE ' ERTUĞRULGAZİ MH. 2+1 YÜKSEK GİRİŞ SATILIK DAİRE,none,0,0,0,0,0,none,0,,1323507320
En Üst Kat,SATILIK 3+1 GENİŞ GÜZEL DAİRE,none,0,0,0,0,0,none,0,,1312187081
Ara Kat,ÖZDİLEK AVM LOKASYONU ASANSÖRLÜ 2+1 A KALİTE ARAKAT D.,none,0,0,0,0,0,none,0,,1318290957
,SOR TÜRKİYE'DEN SARIMEŞE'DE 4+1 DUBLEX DAİRE,standard,1,0,0,0,1,title,0,,1284702825
,Kartepe Fatih Sultan Mehmet Mahallesi'nde Satılık Lüks 3+1 Daire,none,0,0,0,0,0,none,0,,1323501515
,Kocaeli kartepe FSM 3 + 1 satılık dubleks,standard,1,0,0,0,1,title,0,,1329753542
,199 FAVORİYE TEŞEKKÜRLER KOMBİ HEDİYELİ SATILIK 2+1LÜX ARAKAT,none,0,0,0,0,0,none,0,,1323250309
Dubleks|En Üst Kat,İSTASYON MAH. SATILIK 2+1 DUBLEX,standard,1,0,0,0,1,detail_and_title,0,,1329323701
,ARAS'TAN EMEKEVLER DE LÜKS 2+1 DAİRE AÇIKLAMAYI OKUYUN!!!!!!!!!,none,0,0,0,0,0,none,0,,1312261599
Ara Kat,Kartepe Hasanpaşada Değeri Her Gün Artan Lokasyonda FırsaT,none,0,0,0,0,0,none,0,,1323483141
,YOK BÖYLE BİR FİYAT YOK BÖYLE BİR DAİRE,none,0,0,0,0,0,none,0,,1320431086
,FIRSAT ACİL SATILIK 2+1 ÇOK UYGUN FİYAT,none,0,0,0,0,0,none,0,,1329311393
Ara Kat,EMEKEVLER'de 165m2 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1294110935
Ara Kat,DERBENT KAMELYA SİTESİNDE SATILIK 3+1,none,0,0,0,0,0,none,0,,1310616567
En Üst Kat,ATAEVLERDE MERKEZİ KONUMDA İÇİ YENİLENMİŞ 3+1 ÇATI KATI DAİRE!,none,0,0,0,0,0,none,0,,1327946818
Dubleks|En Üst Kat|Çatı Dubleksi,FSM ASANSÖRLÜ 2+1 EĞİMSİZ DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1323805866
,Ataevler mah. 2+1 listing_portal satılık,none,0,0,0,0,0,none,0,,1329303667
Dubleks,KARTEPE'NİN GÖZDE BÖLGESİ DUMLUPINAR MAH. LÜKS 3+1 DUBLEX,standard,1,0,0,0,1,detail_and_title,0,,1329287285
,YAĞMURDAN HASANPAŞA DA SATILIK 2+1 ARAKAT,none,0,0,0,0,0,none,0,,1329282719
Ara Kat,Kocaeli Kartepe Ş.Sarımeşe 1+1 58m² Satılık Konut,none,0,0,0,0,0,none,0,,1323441278
Dubleks|Ara Kat,Tarcanlardan Kartepe Form Anatolia'da 1+1 Satılık Daire,standard,1,0,0,0,1,detail,0,,1317965080
Ara Kat,AKBULUT EMLAKTAN | ARA KAT DUBLEKS |İBRİKDERE | 2+1 | SATILIK |,middle_floor,1,0,0,1,0,title,0,,1327162360
,DEALLİFE'DAN FSMDE 3+1 DUBLEKS,standard,1,0,0,0,1,title,0,,1329890322
Ara Kat,480 Rezidans da Kiracılı Satılık Ara Kat 1+1,none,0,0,0,0,0,none,0,,1312177830
Çatı Dubleksi,GOLD HOUSE GM'DEN EĞİMSİZ 4+1 154M2 ÇATI DUBLEX,roof,1,1,0,0,0,detail_and_title,0,,1289387295
Çatı Dubleksi,ZERAY ESİLDE SATILIK 1+1 ÇATI DUBLEKS!,roof,1,1,0,0,0,detail_and_title,0,,1320531501
Dubleks,Kartepe Ertuğrulgazi'de Satılık 2+1 Eğimsiz Çatı Dubleks Daire,standard,1,0,0,0,1,conflict_detail_wins,1,conflict detail=standard title=roof,1318032127
Çatı Dubleksi,"GÜNEY CEPHE, MASRAFSIZ, BUTİK SİTE İÇİNDE 1+1 ÇATI DUBLEKS",roof,1,1,0,0,0,detail_and_title,0,,1300892501
Dubleks,SAHİBİNDEN TUANA EVLERİNDE 3+1 Dubleks,standard,1,0,0,0,1,detail_and_title,0,,1252123270
Ara Kat,480 residance satılık arakat 2+1,none,0,0,0,0,0,none,0,,1329234152
Ara Kat,ARAKAT EMEKEVLER MAHALLESİNDE KAÇIRILMAYACAK FIRSAT!,none,0,0,0,0,0,none,0,,1306105157
,KARTEPE İBRİKDERE MAH 2+1 ÖN CEPHE SİTE İÇİ DAİREMİZ SATILIKTIR,none,0,0,0,0,0,none,0,,1329418222
,ATAEVLERDE ASANSÖRLÜ 3+1 DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1329409791
,REMAX DELUXE'den KARTEPE EMEKEVLERDE SATILIK 2+1 GENİŞ DAİRE,none,0,0,0,0,0,none,0,,1317856953
,SINIRSIZ KREDİYE UYGUN 4+1 DUBLEX DAİRE,standard,1,0,0,0,1,title,0,,1317857387
Dubleks,DEALLİFE GAYRİMENKUL DEN KARTEPE İBRİKDERE MH 3+1 DUBLEKS,standard,1,0,0,0,1,detail_and_title,0,,1323270679
Çatı Dubleksi,Aslanbey Ekşioğlu Kardelende Doğa manzaralı 4+1 çatı dubleks,roof,1,1,0,0,0,detail_and_title,0,,1301275791
Çatı Dubleksi,KARTEPE ERTUĞRULGAZİ MAH. FIRSAT EĞİMSİZ 3+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1320825477
En Üst Kat,KENTYAPI PRESTİGE MERKEZİ KONUMDA AYDINLIK GENİŞ FERAH 3+1 DAİRE,none,0,0,0,0,0,none,0,,1329199615
,ZERAY FORUM ANATOLIA | 279 M2 | 3+1 | DUBLEKS,standard,1,0,0,0,1,title,0,,1301917702
Çatı Dubleksi,İZMİT KARTEPE ' ERTUĞRULGAZİ MH. 3+1 EĞMZ. ÇATI DUBLEKS SATILIK,roof,1,1,0,0,0,detail_and_title,0,,1323499480
,Kartepe Fatih Sultan Mehmet Mahallesi Bağdat Caddesi'nde Satılık,none,0,0,0,0,0,none,0,,1323500176
,Kartepe site içinde geniş eğimsiz dubleks 2+1 acil satılık,standard,1,0,0,0,1,title,0,,1329178456
Dubleks|En Üst Kat,REAL GAYRİMENKUL KARTEPE FSM DE 4+1 EĞİMSİZ DUBLEX 180 m2 DAİRE,standard,1,0,0,0,1,detail_and_title,0,,1323250364
Ara Kat,ATLAS EMLAK SATILIK 2+1 ARA KAT YÜZME HAVUZLU ASANSÖRLÜ SİTE,none,0,0,0,0,0,none,0,,1312102584
Çatı Dubleksi,KARTEPE FSM'DE BUTİK SİTEDE SATILIK LÜKS 3+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1323273985
Dubleks|En Üst Kat|Çatı Dubleksi,Forum Anatolia'da geniş 323 M2 3+1 Çatı Dubleks,roof,1,1,0,0,0,detail_and_title,0,,1271912842
Ara Kat,ERTUĞRUL GAZİ MAH YÜKSEK KREDİ İMKANIYLA FIRSAT 2+1 ARKAT DAİRE,none,0,0,0,0,0,none,0,,1329146547
Dubleks|En Üst Kat|Çatı Dubleksi,KARTEPE ZERAY MAHAL SATILIK GENİŞ TİP 4+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1299594168
Dubleks,DUMLUPINAR MAHALLESİ'NDE GENİŞ VE FERAH SATILIK LÜX 2+1 DUBLEX,standard,1,0,0,0,1,detail_and_title,0,,1329283496
,ISTASYON MAHALLESI'NDE 2 + 1 DUBLEKS SATILIK,standard,1,0,0,0,1,title,0,,1329124333
Dubleks|En Üst Kat|Ara Kat|Çatı Dubleksi,SON FIRSAT KARTEPE FSM AKEV SİTESİ'NDE 100 M2 SATILIK DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1328331366
,ERTUĞRUL GAZİ'DE SİTE İÇERİSİNDE SATILIK LÜKS 2+1 ÇATI DÜBLEX,roof,1,1,0,0,0,title,0,,1323183911
,"DEALLİFE'DEN, FSMDE,EMAR DELÜXE'DE 3+1 145m2 ÇATI DUBLEKS",roof,1,1,0,0,0,title,0,,1329890445
Ara Kat,KÖSEKÖY/İSTASYON MAHALLESİ SATILIK 3+1 130M2 GENİŞ ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1309609843
Çatı Dubleksi,KÖSEKÖY FSM SATILIK 4+1 ÇATI DUBLEKS 160 M2,roof,1,1,0,0,0,detail_and_title,0,,1329104823
Ara Kat,KARTEPE ATAEVLER | 2 CEPHELİ 3+1 ARAKAT | SINIRSIZ KREDİ,none,0,0,0,0,0,none,0,,1323203732
Ara Kat,VAHA KARTEPE'DE 3+1 SATILIK ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1310829922
Dubleks,DUMLUPINAR MAH. MERKEZİ LOKASYON 3+1 DUBLEKS DAİRE,standard,1,0,0,0,1,detail_and_title,0,,1293471082
,Kartepe Rahmiye Parveen Konaklarında Satılık 3+1 Çatı Dubleks,roof,1,1,0,0,0,title,0,,1323187636
Ara Kat,KARTEPE ATAEVLER MAHALLESİ'NDE SATILIK 3+1 ARA KAT FIRSAT DAİRE,none,0,0,0,0,0,none,0,,1329053630
,KOCAELİ KARTEPE SATILIK 2+1 DUBLEKS,standard,1,0,0,0,1,title,0,,1326173481
,KARTEPE EMEKEVLER MAH.SATILIK 2+1 YÜKSEK GİRİŞ DAİRE,none,0,0,0,0,0,none,0,,1317850472
Ara Kat,TANYILDIZDAN OSB YANI DOĞAKENT SİTESİNDE GENİŞ 3+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1328842668
,KARTEPE KÖSEKÖY'DE SATILIK DUBLEKS LÜKS 2+1 DAİRE,standard,1,0,0,0,1,title,0,,1329060282
Çatı Dubleksi,KARTEPE KÖSEKÖY'DE 2+1 120 M2 DUBLKS DAİRE KATILM EVİM KRED.UYGU,roof,1,1,0,0,0,detail,0,,1323117511
Ara Kat,Kartepe'de Satılık 3+1 Geniş Balkonlu Asansörlü Arakat Daire,none,0,0,0,0,0,none,0,,1329585930
Ara Kat,Kartepe Ertuğrul Gazi mah.2+1 sıfır daire,none,0,0,0,0,0,none,0,,1312497253
Ara Kat,ZERAY MAHAL KARTEPE'DE SATILIK LÜKS 3+1 ARAKAT DAİRE,none,0,0,0,0,0,none,0,,1329017601
Dubleks,ACİLLLL SATILIK SİTE İÇİ 2+1,standard,1,0,0,0,1,detail,0,,1307164119
,Kartepe Ataevler'de Satılık 2+1 Giriş Kat Daire (90m²),none,0,0,0,0,0,none,0,,1301766962
,YENİ YAPIM SIFIR 2+1 DAİRE,none,0,0,0,0,0,none,0,,1328924235
